rank,homepage_url,num_funding_rounds,total_funding_usd,email,phone,facebook_url,linkedin_url,twitter_url,logo_url,days_since_founding,days_since_last_funding,status_acquired,status_closed,status_ipo,status_operating,category_groups_list_Energy,category_groups_list_Sustainability,employee_count_1-10,employee_count_11-50,employee_count_51-100
2065368,1,0,0,0,1,1,0,0,0,0.0,0.0,1,0,0,0,1,0,0,1,0
147347,1,1,3119790,0,0,1,1,0,1,4623.0,1701.0,0,0,0,1,0,1,1,0,0
2986033,1,0,0,1,0,0,0,1,1,5352.0,0.0,0,0,0,1,1,0,0,0,1
2937242,1,0,0,1,1,1,1,1,1,15946.0,0.0,0,0,0,1,1,0,0,1,0
164078,1,1,81868,1,1,1,1,0,1,2431.0,1701.0,0,0,0,1,1,0,1,0,0
126379,1,1,1618221,1,1,1,1,1,1,16676.0,1701.0,0,0,0,1,1,0,0,1,0
233992,1,1,83347,1,0,0,0,0,1,0.0,1915.0,0,0,0,1,0,1,1,0,0
876159,1,0,0,1,1,1,1,1,1,2431.0,0.0,0,0,0,1,0,1,1,0,0
2988822,1,0,0,1,1,0,1,0,1,15946.0,0.0,0,0,0,1,1,0,0,1,0
2704506,1,0,0,0,1,0,1,0,1,15946.0,0.0,0,0,0,1,1,0,0,1,0
85609,1,1,80000000,0,0,0,1,0,1,3527.0,1488.0,0,0,0,1,1,0,0,1,0
1569725,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
483121,1,0,0,0,0,0,1,0,1,0.0,0.0,1,0,0,0,0,1,0,0,1
1966586,1,1,6593425,1,1,0,0,1,1,6814.0,5172.0,0,0,0,1,0,1,0,1,0
2129184,1,1,3686162,0,0,0,1,0,1,5976.0,4470.0,0,0,0,1,0,1,1,0,0
1225895,1,0,0,1,1,1,1,0,1,12658.0,0.0,1,0,0,0,0,1,0,0,1
699780,1,1,0,1,1,0,1,0,1,7180.0,3413.0,0,0,0,1,1,0,0,0,1
61306,1,1,33500000,1,1,0,0,0,1,16311.0,1478.0,0,0,1,0,1,0,0,1,0
1057825,1,0,0,1,0,0,1,0,1,1478.0,0.0,0,0,0,1,1,0,1,0,0
213831,0,1,150000,0,0,0,0,0,0,0.0,1474.0,0,1,0,0,1,0,1,0,0
233948,1,1,30000,1,1,1,1,0,1,1885.0,1871.0,0,0,0,1,1,0,0,1,0
181431,1,2,1500000,1,0,0,0,0,1,2797.0,2001.0,0,1,0,0,1,0,1,0,0
35601,1,1,243410868,1,0,1,1,0,1,4623.0,832.0,0,0,0,1,1,0,0,0,1
1459659,1,1,0,1,1,0,1,0,1,10102.0,2174.0,0,0,0,1,1,0,1,0,0
549903,1,0,0,1,0,1,1,1,1,4623.0,0.0,1,0,0,0,1,0,0,1,0
166378,1,2,549500,0,0,0,1,0,1,4988.0,2027.0,0,0,0,1,1,0,0,1,0
207898,1,0,0,0,1,0,1,0,1,3162.0,0.0,1,0,0,0,0,1,0,0,1
104101,1,1,17400000,0,0,0,1,0,1,16676.0,1462.0,0,0,0,1,1,0,0,1,0
156835,1,1,250000,0,0,0,1,1,1,2797.0,1603.0,0,0,0,1,1,0,1,0,0
1001577,1,1,0,1,1,1,1,1,1,2978.0,1839.0,0,0,0,1,0,1,1,0,0
719041,1,0,0,1,1,0,1,0,1,2066.0,0.0,0,0,0,1,1,0,1,0,0
1879818,1,0,0,1,1,0,0,0,1,2311.0,0.0,0,1,0,0,1,0,0,0,1
123452,1,1,3000000,1,1,0,0,0,1,2797.0,1720.0,0,0,0,1,1,0,0,1,0
791994,1,1,0,1,0,0,1,0,1,1550.0,1455.0,0,0,0,1,1,0,1,0,0
1295486,1,0,0,1,1,0,1,0,1,8641.0,0.0,0,0,0,1,1,0,0,1,0
738229,1,0,0,1,1,1,1,1,1,6814.0,0.0,0,0,0,1,1,0,1,0,0
2891062,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,0,0,0,1,1,0,0
152372,1,1,153000,1,0,0,1,0,1,2431.0,1713.0,0,0,0,1,1,0,1,0,0
149956,1,1,268080,1,1,1,1,1,1,3162.0,1456.0,0,0,0,1,0,1,1,0,0
22013,1,1,435000000,0,0,0,1,0,1,1701.0,32.0,1,0,0,0,1,0,0,0,1
154897,1,1,100000,0,0,0,1,0,1,2797.0,1428.0,0,0,0,1,1,0,1,0,0
345322,1,1,0,0,0,0,1,0,1,9371.0,4623.0,1,0,0,0,1,0,0,0,1
2671208,1,0,0,0,1,1,1,0,1,6084.0,0.0,0,0,0,1,1,0,1,0,0
1801826,1,0,0,1,1,1,1,1,1,2797.0,0.0,0,0,0,1,1,0,0,0,1
1407172,1,1,0,0,0,0,1,0,1,2797.0,2066.0,0,0,0,1,0,1,0,1,0
130937,1,1,1600000,1,1,0,1,1,1,5353.0,1419.0,0,0,0,1,1,0,1,0,0
2311154,1,0,0,1,0,1,0,0,1,0.0,0.0,0,0,0,1,1,0,0,0,1
121995,1,2,1048538,1,0,1,1,0,1,3892.0,2486.0,0,0,0,1,0,1,1,0,0
610302,1,0,0,1,1,0,1,0,1,4988.0,0.0,0,0,0,1,1,0,0,1,0
2475257,1,0,0,0,1,0,1,0,0,0.0,0.0,0,0,0,1,1,0,1,0,0
298879,1,1,0,1,1,1,1,1,1,3527.0,1701.0,0,0,0,1,0,1,0,1,0
179027,1,0,0,0,1,1,1,1,1,31286.0,0.0,0,0,0,1,1,0,0,0,1
105184,1,1,20000000,0,1,0,1,0,1,11197.0,411.0,0,0,1,0,1,0,0,1,0
76060,1,2,943560,1,0,1,1,0,1,2066.0,673.0,0,0,0,1,1,0,1,0,0
84065,1,1,1300390,1,1,0,0,0,1,3346.0,1525.0,0,0,0,1,1,0,0,1,0
2752165,0,1,0,0,0,0,0,0,1,2431.0,1701.0,0,0,0,1,1,0,0,1,0
119807,1,1,8532484,1,1,0,1,0,1,10102.0,1813.0,0,0,1,0,1,0,0,0,1
2292798,1,0,0,0,1,1,1,1,1,18137.0,0.0,1,0,0,0,1,0,0,1,0
468358,1,1,0,0,0,0,1,0,1,4988.0,4258.0,0,0,0,1,0,1,0,1,0
2210573,1,0,0,1,0,1,1,0,1,3527.0,0.0,0,0,0,1,1,0,1,0,0
58219,1,4,4914354,1,1,1,1,0,1,1701.0,318.0,0,0,0,1,1,0,0,0,1
77974,1,1,75000000,0,1,0,1,0,1,3743.0,2981.0,0,0,1,0,1,0,0,0,1
2484344,1,0,0,1,1,0,1,0,1,2584.0,0.0,0,0,0,1,1,0,1,0,0
782831,1,0,0,0,0,1,1,0,1,5719.0,0.0,0,0,1,0,1,0,0,1,0
702439,1,0,0,1,1,0,1,0,1,7180.0,0.0,1,0,0,0,1,0,0,1,0
1070619,1,0,0,1,1,1,1,1,1,3892.0,0.0,0,0,0,1,0,1,0,1,0
1523613,1,0,0,1,1,1,1,0,1,3892.0,0.0,0,0,0,1,0,1,0,0,1
777767,1,0,0,1,1,1,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2079039,1,0,0,1,1,0,1,0,1,49548.0,0.0,0,0,0,1,0,1,0,1,0
2483468,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
314114,1,0,0,0,0,0,0,0,1,24346.0,0.0,0,0,0,1,0,1,0,0,1
770222,1,0,0,1,1,0,0,0,1,4258.0,0.0,0,0,0,1,0,1,1,0,0
2089119,1,0,0,1,1,0,1,0,1,6084.0,0.0,0,0,0,1,1,0,0,1,0
1809418,1,0,0,0,0,0,1,0,1,11563.0,0.0,0,0,0,1,0,1,0,1,0
1998382,0,0,0,1,1,0,1,0,1,10102.0,0.0,0,0,0,1,0,1,0,1,0
800790,1,0,0,1,1,1,1,1,1,48087.0,0.0,0,0,0,1,1,0,0,0,1
2871655,1,0,0,1,1,0,1,0,1,9371.0,0.0,0,0,0,1,1,0,0,1,0
2568786,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1533136,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
750094,1,0,0,0,1,0,1,0,1,22155.0,0.0,0,0,0,1,0,1,0,0,1
2605404,1,0,0,1,1,0,0,0,1,0.0,0.0,0,1,0,0,0,1,1,0,0
2097970,1,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2417696,1,0,0,0,0,1,0,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
2826346,1,0,0,1,1,0,1,0,1,3162.0,0.0,0,0,0,1,1,0,1,0,0
2516843,1,0,0,1,0,0,1,0,1,0.0,0.0,0,0,0,1,0,1,0,1,0
1698884,1,0,0,1,1,0,1,0,1,42244.0,0.0,0,0,0,1,1,0,1,0,0
2357410,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
681645,1,0,0,0,1,0,1,0,1,9371.0,0.0,0,0,0,1,1,0,1,0,0
1984210,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
282100,1,1,0,0,0,1,1,1,1,3162.0,2066.0,0,0,0,1,0,1,1,0,0
418720,1,1,0,1,1,1,1,0,1,3527.0,2066.0,0,0,0,1,0,1,0,1,0
2847738,1,0,0,0,1,0,1,1,1,2797.0,0.0,0,0,0,1,1,0,1,0,0
2572277,1,0,0,1,1,1,1,0,1,4258.0,0.0,0,0,0,1,0,1,1,0,0
2265062,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,0,1,0,0
2510991,0,1,0,0,0,0,0,0,1,0.0,4258.0,0,0,0,1,1,0,0,1,0
1433239,1,0,0,0,0,0,1,1,0,8641.0,0.0,0,0,0,1,1,0,0,1,0
848013,1,0,0,0,1,1,1,0,1,6814.0,0.0,0,0,0,1,0,1,0,1,0
373432,1,0,0,0,1,0,1,0,0,8275.0,0.0,0,0,0,1,1,0,1,0,0
780460,1,0,0,0,1,1,1,1,1,14485.0,0.0,0,0,0,1,0,1,0,1,0
1049172,1,0,0,0,1,1,1,0,1,0.0,0.0,0,0,0,1,0,1,0,0,1
292967,1,0,0,0,1,1,1,1,1,8275.0,0.0,0,0,0,1,0,1,0,1,0
1643169,1,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,1,1,0,1,0,0
1129445,1,0,0,0,0,1,1,1,1,4988.0,0.0,0,0,0,1,0,1,0,1,0
1232006,1,0,0,0,0,1,1,1,1,14850.0,0.0,0,0,0,1,1,0,1,0,0
1698239,1,0,0,0,0,0,1,0,1,7545.0,0.0,0,0,0,1,1,0,0,1,0
2711364,1,0,0,0,0,0,1,0,1,3527.0,0.0,0,0,0,1,1,0,1,0,0
322699,1,1,0,0,0,0,1,0,1,3527.0,3357.0,0,0,0,1,1,0,0,0,1
122619,1,1,4288412,0,1,0,1,0,1,4988.0,479.0,0,0,1,0,1,0,0,1,0
347243,1,0,0,0,1,0,1,1,1,5353.0,0.0,0,0,0,1,1,0,0,0,1
512048,1,0,0,0,1,1,1,1,1,6814.0,0.0,0,0,0,1,1,0,0,1,0
1720296,1,0,0,0,1,1,1,1,1,8002.0,0.0,0,0,0,1,1,0,1,0,0
780968,1,0,0,0,1,1,1,1,1,9371.0,0.0,0,0,0,1,1,0,0,1,0
338303,1,0,0,0,0,0,1,0,0,5719.0,0.0,0,0,0,1,1,0,0,1,0
492249,1,0,0,0,1,0,1,0,1,8641.0,0.0,0,0,0,1,1,0,0,1,0
1213646,1,0,0,0,1,1,1,0,1,25807.0,0.0,0,0,0,1,0,1,0,0,1
1041469,1,0,0,0,1,0,1,0,1,18137.0,0.0,0,0,0,1,1,0,0,0,1
1315034,1,0,0,0,0,0,1,1,1,2431.0,0.0,0,0,0,1,1,0,0,1,0
94024,1,2,5750921,1,1,1,1,0,1,3527.0,404.0,0,0,0,1,0,1,1,0,0
543680,1,0,0,0,1,0,0,0,1,8275.0,0.0,1,0,0,0,1,0,1,0,0
105764,1,3,7300000,1,1,0,1,0,1,3162.0,424.0,0,0,0,1,1,0,0,1,0
158219,1,1,1030000,1,1,0,0,0,1,2212.0,1915.0,0,0,0,1,1,0,0,1,0
1780370,1,0,0,1,1,1,1,1,1,6449.0,0.0,0,0,0,1,0,1,0,1,0
704849,1,0,0,1,1,0,0,0,1,3892.0,0.0,0,0,0,1,1,0,1,0,0
607879,1,0,0,0,1,0,1,1,1,3527.0,0.0,0,0,0,1,1,0,0,1,0
804201,1,0,0,0,1,1,1,1,1,9006.0,0.0,0,0,0,1,0,1,0,1,0
623168,1,1,0,1,1,0,1,0,1,0.0,1366.0,0,0,0,1,0,1,0,1,0
2814117,1,0,0,1,1,0,0,0,0,0.0,0.0,0,1,0,0,1,0,0,1,0
2873491,1,0,0,1,1,1,1,0,1,8641.0,0.0,0,0,0,1,1,0,1,0,0
2279552,1,0,0,1,1,1,1,0,1,7545.0,0.0,0,0,0,1,1,0,0,1,0
2195003,1,0,0,1,0,0,1,0,1,12658.0,0.0,0,0,0,1,0,1,1,0,0
1238574,1,0,0,1,0,1,0,0,1,4515.0,0.0,0,0,0,1,1,0,0,1,0
2582491,1,0,0,1,1,0,1,1,1,8631.0,0.0,0,0,0,1,0,1,1,0,0
784595,1,0,0,0,0,0,1,0,1,13754.0,0.0,0,0,0,1,1,0,1,0,0
2645033,1,0,0,1,0,0,1,0,1,7545.0,0.0,0,0,0,1,1,0,1,0,0
2006337,1,0,0,1,1,1,1,0,1,15420.0,0.0,0,0,0,1,1,0,0,1,0
1086662,1,0,0,1,0,1,1,0,1,11436.0,0.0,0,0,0,1,1,0,0,1,0
2694045,1,0,0,1,1,1,1,0,0,17772.0,0.0,0,0,0,1,1,0,1,0,0
2569893,1,0,0,1,1,0,1,0,1,7545.0,0.0,0,0,0,1,1,0,1,0,0
1964916,1,0,0,1,0,1,1,1,1,11928.0,0.0,0,0,0,1,0,1,1,0,0
64870,1,1,6133997,1,1,1,1,1,1,4703.0,400.0,0,0,0,1,0,1,0,1,0
1044464,1,0,0,1,0,0,1,0,1,7910.0,0.0,0,0,0,1,1,0,0,1,0
2499563,1,0,0,1,1,0,1,0,1,5475.0,0.0,0,0,0,1,1,0,1,0,0
2794973,1,0,0,0,1,1,0,0,0,0.0,0.0,0,1,0,0,1,0,1,0,0
2071922,1,0,0,1,1,0,0,0,1,4830.0,0.0,0,0,0,1,1,0,1,0,0
1639431,1,0,0,1,0,1,1,1,1,6084.0,0.0,0,0,0,1,1,0,0,1,0
2074579,1,0,0,1,1,0,1,1,1,3892.0,0.0,0,0,0,1,1,0,1,0,0
2469898,1,0,0,1,1,0,0,0,0,3654.0,0.0,0,0,0,1,1,0,1,0,0
2344009,1,0,0,1,1,1,1,0,1,7718.0,0.0,0,0,0,1,1,0,1,0,0
1857982,1,0,0,1,1,1,0,0,1,3918.0,0.0,0,0,0,1,1,0,1,0,0
2729154,1,0,0,1,0,0,1,0,1,0.0,0.0,0,1,0,0,1,0,1,0,0
1077879,1,0,0,1,1,0,0,0,1,13095.0,0.0,0,0,0,1,1,0,1,0,0
2378350,1,0,0,0,1,0,1,0,1,11557.0,0.0,0,0,0,1,0,1,0,1,0
2714617,1,0,0,0,1,0,0,0,1,11197.0,0.0,0,0,0,1,0,1,0,1,0
2876534,1,0,0,1,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,0,1,0
152619,1,2,450000,0,1,1,1,0,1,2066.0,1242.0,0,0,0,1,1,0,1,0,0
1991125,1,0,0,0,1,0,1,1,0,13389.0,0.0,0,0,0,1,0,1,1,0,0
255097,1,1,0,0,1,1,1,1,1,6084.0,748.0,0,0,0,1,1,0,0,1,0
276841,1,0,0,0,1,0,1,1,1,4258.0,0.0,0,0,0,1,1,0,0,1,0
1174663,1,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,1,1,0,0,0,1
899894,1,0,0,1,1,0,1,1,1,5353.0,0.0,1,0,0,0,1,0,0,0,1
111330,1,1,692512,1,0,1,1,1,1,3162.0,1321.0,0,0,0,1,1,0,1,0,0
201535,1,1,100000,0,0,0,0,0,1,2431.0,1377.0,0,0,0,1,1,0,1,0,0
2795686,1,0,0,1,1,0,1,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
2845142,1,0,0,1,1,0,0,0,0,9736.0,0.0,0,0,0,1,1,0,0,1,0
1139289,1,0,0,1,1,0,0,0,0,10102.0,0.0,0,0,0,1,1,0,0,1,0
2201621,1,0,0,1,1,0,0,0,1,13389.0,0.0,0,0,0,1,1,0,0,1,0
2161650,1,0,0,1,1,1,0,0,1,7910.0,0.0,0,0,0,1,1,0,0,1,0
1753523,1,0,0,1,1,0,1,0,1,16311.0,0.0,0,0,0,1,1,0,0,1,0
2915535,1,0,0,0,1,1,0,0,1,0.0,0.0,0,0,0,1,1,0,0,0,1
2682466,1,0,0,1,1,1,0,1,1,3953.0,0.0,0,0,0,1,1,0,1,0,0
2616723,1,0,0,1,1,0,1,0,0,21424.0,0.0,0,0,0,1,1,0,1,0,0
2895606,1,0,0,1,1,0,1,0,1,9736.0,0.0,0,0,0,1,1,0,1,0,0
2646663,1,0,0,1,1,1,0,0,1,2797.0,0.0,0,0,0,1,1,0,1,0,0
377274,1,0,0,1,1,1,1,1,1,6449.0,0.0,0,0,0,1,1,0,1,0,0
2606911,1,0,0,1,1,0,0,0,0,12293.0,0.0,0,0,0,1,1,0,1,0,0
2170919,1,0,0,1,1,0,1,0,0,0.0,0.0,0,0,0,1,0,1,0,1,0
2381103,1,0,0,1,1,0,1,0,1,13024.0,0.0,0,0,0,1,0,1,0,1,0
1698430,1,0,0,1,1,0,1,0,1,12658.0,0.0,0,0,0,1,1,0,1,0,0
2775578,1,0,0,1,1,1,1,0,1,41878.0,0.0,0,0,0,1,1,0,1,0,0
371904,1,0,0,1,1,0,0,0,1,12293.0,0.0,0,0,0,1,1,0,1,0,0
1407890,1,0,0,1,1,1,1,1,1,9371.0,0.0,0,0,0,1,1,0,1,0,0
2663470,1,0,0,1,1,0,0,0,0,9006.0,0.0,0,0,0,1,1,0,1,0,0
2824965,1,0,0,1,1,0,1,0,1,7545.0,0.0,0,0,0,1,1,0,1,0,0
2015921,1,0,0,1,1,0,1,0,1,16311.0,0.0,0,0,0,1,1,0,1,0,0
1505975,1,0,0,1,1,1,1,0,1,10467.0,0.0,0,0,0,1,1,0,0,1,0
1354979,1,0,0,0,1,0,1,0,1,4988.0,0.0,0,0,0,1,1,0,1,0,0
901867,1,0,0,1,1,0,1,1,1,15946.0,0.0,0,0,0,1,1,0,0,1,0
2460760,1,0,0,1,1,0,1,0,0,16311.0,0.0,1,0,0,0,1,0,1,0,0
135040,0,1,29000000,0,0,0,0,0,0,2797.0,1356.0,0,0,0,1,1,0,0,1,0
882523,1,1,0,1,1,1,1,1,1,2066.0,1336.0,0,0,0,1,0,1,1,0,0
324918,1,0,0,1,1,1,1,0,1,2897.0,0.0,0,0,0,1,1,0,0,1,0
1029979,1,0,0,1,1,0,1,0,0,15215.0,0.0,0,0,0,1,1,0,0,1,0
2279875,1,0,0,1,1,0,0,0,1,8641.0,0.0,0,0,0,1,1,0,1,0,0
2138375,1,0,0,1,1,0,0,0,1,10832.0,0.0,0,0,0,1,1,0,1,0,0
2258041,1,0,0,1,1,0,1,0,1,43339.0,0.0,0,0,0,1,1,0,1,0,0
2713031,1,0,0,1,1,0,0,0,1,13024.0,0.0,0,0,0,1,1,0,1,0,0
2934545,1,0,0,1,1,0,1,0,1,14485.0,0.0,0,0,0,1,0,1,1,0,0
2369524,1,0,0,1,1,0,0,0,1,15215.0,0.0,0,0,0,1,1,0,0,1,0
2891980,1,0,0,1,1,0,0,0,0,11289.0,0.0,0,0,0,1,1,0,1,0,0
2421195,1,0,0,1,1,0,0,0,1,7180.0,0.0,0,0,0,1,0,1,0,1,0
444907,1,0,0,1,1,1,1,0,1,42244.0,0.0,0,0,0,1,1,0,0,1,0
2267846,1,0,0,1,1,0,0,0,0,38591.0,0.0,0,0,0,1,1,0,0,1,0
1462601,1,0,0,1,1,1,0,0,1,14485.0,0.0,0,0,0,1,0,1,0,1,0
2293192,1,0,0,1,1,0,0,0,1,31651.0,0.0,0,0,0,1,1,0,0,1,0
1962234,1,0,0,1,1,0,1,0,1,13754.0,0.0,0,0,0,1,0,1,0,1,0
2048338,1,0,0,1,1,0,1,0,1,11563.0,0.0,0,0,0,1,1,0,1,0,0
2260283,1,0,0,1,1,1,0,0,1,7180.0,0.0,0,0,0,1,0,1,1,0,0
440018,1,0,0,1,1,0,1,0,1,10102.0,0.0,0,0,0,1,1,0,0,1,0
2175081,1,0,0,1,1,0,1,0,0,17772.0,0.0,0,0,0,1,1,0,1,0,0
1682065,1,0,0,1,1,0,0,0,1,9736.0,0.0,0,0,0,1,1,0,1,0,0
2016872,1,0,0,1,1,0,1,0,0,7545.0,0.0,0,0,0,1,1,0,1,0,0
2082094,1,0,0,1,1,0,0,0,1,9736.0,0.0,0,0,0,1,1,0,1,0,0
2451117,1,0,0,1,1,0,0,0,1,24712.0,0.0,0,0,0,1,1,0,1,0,0
2218612,1,0,0,1,1,0,0,0,1,4472.0,0.0,0,0,0,1,1,0,1,0,0
1235389,1,0,0,1,1,0,1,0,1,2066.0,0.0,0,0,0,1,1,0,1,0,0
2691225,1,0,0,0,1,0,0,0,1,15215.0,0.0,0,1,0,0,1,0,0,1,0
2892856,1,0,0,0,1,0,0,0,0,4258.0,0.0,0,1,0,0,1,0,0,1,0
2337530,1,0,0,0,1,1,0,0,0,14850.0,0.0,0,0,0,1,0,1,0,0,1
722074,1,0,0,0,1,0,1,0,1,24712.0,0.0,0,0,0,1,1,0,0,1,0
1816749,1,0,0,0,1,1,1,0,1,21424.0,0.0,0,0,0,1,0,1,0,1,0
2739367,1,0,0,0,1,0,0,0,0,16311.0,0.0,0,0,0,1,0,1,0,1,0
1503899,1,0,0,0,1,1,1,0,1,14119.0,0.0,0,0,0,1,1,0,1,0,0
547182,1,0,0,0,1,1,1,0,1,18137.0,0.0,1,0,0,0,1,0,0,0,1
451466,1,0,0,0,1,1,1,1,1,13024.0,0.0,0,0,0,1,0,1,1,0,0
552278,1,0,0,0,1,1,1,0,1,21424.0,0.0,0,0,0,1,1,0,0,0,1
2617525,1,0,0,1,0,1,1,0,1,1599.0,0.0,0,0,0,1,1,0,0,1,0
984990,1,0,0,1,1,1,1,1,1,3487.0,0.0,0,0,0,1,1,0,0,1,0
2730896,1,0,0,0,1,0,0,0,1,0.0,0.0,0,0,0,1,0,1,1,0,0
2834976,1,0,0,1,0,0,0,0,1,1808.0,0.0,0,1,0,0,1,0,0,1,0
835955,1,0,0,0,1,0,1,0,1,6814.0,0.0,0,0,0,1,1,0,0,1,0
990932,1,0,0,0,1,1,1,1,1,4684.0,0.0,0,0,0,1,0,1,0,1,0
2291456,1,0,0,0,1,1,1,1,1,6084.0,0.0,0,0,0,1,0,1,1,0,0
594981,1,0,0,0,1,1,1,1,1,6449.0,0.0,0,0,0,1,0,1,1,0,0
1828787,1,0,0,1,1,1,1,1,1,1383.0,0.0,0,0,0,1,1,0,0,1,0
484790,1,0,0,0,1,0,1,0,1,9006.0,0.0,0,0,0,1,0,1,1,0,0
1361544,1,0,0,1,1,1,1,1,1,4596.0,0.0,0,0,0,1,1,0,1,0,0
2292530,1,0,0,1,1,1,0,1,1,12565.0,0.0,0,0,0,1,0,1,0,0,1
59572,1,1,400000000,1,1,0,1,0,1,1701.0,1330.0,0,0,0,1,1,0,1,0,0
2548629,1,0,0,1,0,0,0,0,1,5809.0,0.0,0,0,0,1,0,1,1,0,0
718888,1,0,0,0,1,1,1,1,1,0.0,0.0,0,0,0,1,0,1,0,1,0
1985758,1,0,0,0,1,1,1,1,1,5353.0,0.0,0,0,0,1,1,0,1,0,0
1424943,1,0,0,0,1,0,1,1,1,8641.0,0.0,1,0,0,0,1,0,0,1,0
1332726,1,0,0,0,1,0,1,0,0,22520.0,0.0,0,0,0,1,1,0,0,1,0
2981922,1,0,0,0,1,0,1,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
1162991,1,0,0,0,1,1,1,0,1,4623.0,0.0,0,0,0,1,0,1,1,0,0
704006,1,0,0,0,1,1,1,0,1,34208.0,0.0,0,0,0,1,1,0,0,1,0
1342267,1,0,0,0,1,1,1,1,1,23251.0,0.0,0,0,0,1,0,1,0,1,0
1972769,1,0,0,0,1,0,1,1,1,7545.0,0.0,0,0,0,1,1,0,0,1,0
2353559,1,0,0,0,1,1,1,1,1,4988.0,0.0,0,0,0,1,0,1,1,0,0
2655711,1,0,0,0,1,1,0,1,1,0.0,0.0,0,0,0,1,1,0,0,1,0
2617199,1,0,0,0,1,1,1,1,1,11928.0,0.0,0,0,0,1,0,1,0,0,1
277951,1,2,0,0,0,0,1,0,1,2431.0,208.0,0,0,0,1,1,0,1,0,0
593173,1,0,0,1,1,0,1,0,1,2405.0,0.0,0,0,0,1,1,0,0,1,0
397662,1,0,0,1,1,1,1,1,1,14850.0,0.0,0,0,0,1,1,0,0,1,0
1491018,1,0,0,1,1,1,1,1,1,5405.0,0.0,0,0,0,1,1,0,0,1,0
2094822,1,0,0,1,1,1,1,1,1,4472.0,0.0,0,0,0,1,0,1,1,0,0
2756277,1,0,0,1,1,0,1,0,1,10863.0,0.0,0,0,0,1,1,0,1,0,0
2309345,1,0,0,1,1,0,1,0,0,5628.0,0.0,0,0,0,1,1,0,1,0,0
2353908,1,0,0,1,1,1,0,0,1,5141.0,0.0,0,0,0,1,1,0,0,1,0
1159334,1,0,0,1,0,0,1,0,1,7034.0,0.0,0,0,0,1,0,1,1,0,0
1917953,1,0,0,1,1,1,1,0,1,4004.0,0.0,0,0,0,1,1,0,1,0,0
2860456,1,0,0,1,1,0,0,0,1,10984.0,0.0,0,0,0,1,1,0,0,1,0
624803,1,1,0,1,0,1,1,1,1,3162.0,1728.0,0,0,0,1,1,0,0,1,0
1031960,1,0,0,1,1,0,1,0,1,3284.0,0.0,0,0,0,1,1,0,0,1,0
1813564,1,0,0,1,1,0,1,0,1,10109.0,0.0,0,0,0,1,1,0,0,1,0
2739178,1,0,0,0,1,0,0,0,0,8638.0,0.0,0,0,0,1,1,0,1,0,0
2544820,1,0,0,1,1,0,0,0,1,7545.0,0.0,0,0,0,1,1,0,0,1,0
1594386,1,0,0,1,1,0,1,0,1,9736.0,0.0,0,0,0,1,1,0,1,0,0
52097,1,2,82493786,0,0,0,1,0,1,6449.0,236.0,0,0,0,1,1,0,0,0,1
185003,1,1,389298,0,0,0,0,0,1,1455.0,1302.0,0,0,0,1,0,1,1,0,0
107485,1,1,914160,1,1,0,0,1,1,3004.0,1349.0,0,0,0,1,0,1,1,0,0
2249359,1,0,0,1,1,0,1,0,0,9748.0,0.0,0,0,0,1,1,0,1,0,0
2821632,1,0,0,1,1,0,1,0,1,0.0,0.0,0,0,0,1,1,0,1,0,0
1282041,1,0,0,1,1,0,0,0,1,3376.0,0.0,0,0,0,1,1,0,0,1,0
1184325,1,0,0,1,1,0,1,0,0,4920.0,0.0,0,0,0,1,1,0,1,0,0
2567824,1,0,0,1,1,1,1,0,1,9371.0,0.0,0,0,0,1,1,0,0,1,0
1515697,1,0,0,1,1,1,1,0,1,6084.0,0.0,0,0,0,1,1,0,0,1,0
355630,1,0,0,1,1,0,1,0,1,9006.0,0.0,0,0,0,1,0,1,1,0,0
2733051,1,0,0,1,1,0,0,0,1,20694.0,0.0,0,0,0,1,1,0,0,1,0
2314022,1,0,0,1,0,0,1,0,1,0.0,0.0,0,0,0,1,1,0,0,1,0
1759433,1,0,0,1,1,1,1,1,1,1744.0,0.0,0,0,0,1,1,0,1,0,0
71654,1,1,22613673,1,1,0,1,0,1,4258.0,1293.0,0,0,0,1,1,0,0,1,0
2118708,1,1,0,0,1,1,0,1,1,0.0,1988.0,0,0,0,1,1,0,1,0,0
